target,query,layer,head,source,attention_now,attention_before,source_gain,source_gain_low,source_token_id,source_text,source_context,region,source_is_prior_event,same_token_as_node,reviewed_roles
81,615,9,8,600,0.05322265625,0.0048014322916666,0.0484212239583333,-0.0733235677083333,13,.," 20 minutes.
3 ⟦.⟧  Preheat a grill for",history,False,False,outside_reviewed_claim_sources
5,539,9,9,534,0.31640625,0.0760701497395833,0.2403361002604166,0.1938273111979166,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ To cook brats,",prompt,False,False,outside_reviewed_claim_sources
9,543,9,9,534,0.40625,0.09765625,0.30859375,0.2362874348958333,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ To cook brats,",prompt,False,False,outside_reviewed_claim_sources
26,560,9,9,546,0.1962890625,0.0728352864583333,0.1234537760416666,0.0048421223958333,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
26,560,9,9,544,0.11376953125,0.0,0.11376953125,-0.0048421223958333,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
26,560,9,9,545,0.09375,0.0279947916666666,0.0657552083333333,-0.0528564453125,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
26,560,9,9,543,0.06298828125,0.0,0.06298828125,-0.0556233723958333,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
29,563,9,9,543,0.2431640625,0.02099609375,0.22216796875,0.0609334309895833,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
29,563,9,9,544,0.1982421875,0.0379231770833333,0.1603190104166666,-0.00091552734375,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
29,563,9,9,542,0.054931640625,0.0,0.054931640625,-0.1063028971354166,7504, steps," brats, follow these ⟦ steps⟧ :

1. Prick",history,False,False,outside_reviewed_claim_sources
87,621,9,9,543,0.28125,0.0,0.28125,0.1512247721354166,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
87,621,9,9,534,0.142578125,0.0,0.142578125,0.0125528971354166,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ To cook brats,",prompt,False,False,outside_reviewed_claim_sources
60,594,9,10,569,0.1259765625,0.0,0.1259765625,0.0361735026041666,86,w,"2. Combine the brat ⟦w⟧ urst, onions, butter",history,True,False,outside_reviewed_claim_sources
60,594,9,10,563,0.1064453125,0.0,0.1064453125,0.0166422526041666,627,".
"," from exploding as they cook ⟦.
⟧ 2. Combine the brat",history,True,False,outside_reviewed_claim_sources
60,594,9,10,543,0.05419921875,0.0,0.05419921875,-0.0356038411458333,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
60,594,9,10,564,0.046875,0.0,0.046875,-0.0429280598958333,17,2," exploding as they cook.
 ⟦2⟧ . Combine the bratw",history,False,False,outside_reviewed_claim_sources
87,621,9,10,594,0.2021484375,0.000885009765625,0.201263427734375,0.1233113606770833,311, to," and simmer for 15 ⟦ to⟧  20 minutes.
3",history,True,False,outside_reviewed_claim_sources
87,621,9,10,569,0.1708984375,0.0,0.1708984375,0.0929463704427083,86,w,"2. Combine the brat ⟦w⟧ urst, onions, butter",history,True,True,outside_reviewed_claim_sources
87,621,9,10,543,0.08349609375,0.0,0.08349609375,0.0055440266927083,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
114,648,9,10,621,0.400390625,0.0250651041666666,0.3753255208333333,0.2460021972656249,86,w,4. Cook the brat ⟦w⟧ urst on the prehe,history,True,True,outside_reviewed_claim_sources
114,648,9,10,569,0.08984375,0.0,0.08984375,-0.0394795735677083,86,w,"2. Combine the brat ⟦w⟧ urst, onions, butter",history,True,True,outside_reviewed_claim_sources
81,615,10,9,601,0.11767578125,0.0,0.11767578125,0.04071044921875,5075, Pre,"20 minutes.
3. ⟦ Pre⟧ heat a grill for medium",history,False,False,outside_reviewed_claim_sources
81,615,10,9,599,0.09912109375,0.0,0.09912109375,0.02215576171875,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
81,615,10,9,600,0.091796875,0.0,0.091796875,0.01483154296875,13,.," 20 minutes.
3 ⟦.⟧  Preheat a grill for",history,False,False,outside_reviewed_claim_sources
81,615,10,9,602,0.057373046875,0.0,0.057373046875,-0.01959228515625,20559,heat," minutes.
3. Pre ⟦heat⟧  a grill for medium-high",history,False,False,outside_reviewed_claim_sources
29,563,10,16,544,0.2119140625,0.01904296875,0.19287109375,0.0629679361979166,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
29,563,10,16,543,0.07568359375,0.0,0.07568359375,-0.0542195638020833,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
29,563,10,16,545,0.0625,0.0287272135416666,0.0337727864583333,-0.09613037109375,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
9,543,10,30,534,0.404296875,0.0538736979166666,0.3504231770833333,0.2594401041666666,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ To cook brats,",prompt,False,False,outside_reviewed_claim_sources
26,560,10,30,546,0.392578125,0.0,0.392578125,0.27783203125,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
29,563,11,16,545,0.2421875,0.0719401041666666,0.1702473958333333,0.0246988932291666,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
29,563,11,16,544,0.140625,0.0,0.140625,-0.0049235026041666,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
29,563,11,16,543,0.107421875,0.0,0.107421875,-0.0381266276041666,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
29,563,11,16,546,0.0986328125,0.0340983072916666,0.0645345052083333,-0.0810139973958333,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
44,578,11,16,565,0.1337890625,0.0075276692708333,0.1262613932291666,0.0512288411458333,13,.," as they cook.
2 ⟦.⟧  Combine the bratwurst",history,False,False,outside_reviewed_claim_sources
44,578,11,16,566,0.1318359375,0.0934244791666666,0.0384114583333333,-0.03662109375,47912, Combine," they cook.
2. ⟦ Combine⟧  the bratwurst,",history,False,False,outside_reviewed_claim_sources
60,594,11,16,564,0.169921875,0.0,0.169921875,0.0234171549479166,17,2," exploding as they cook.
 ⟦2⟧ . Combine the bratw",history,False,False,outside_reviewed_claim_sources
60,594,11,16,543,0.0537109375,0.0,0.0537109375,-0.0927937825520833,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
60,594,11,16,563,0.0703125,0.020263671875,0.050048828125,-0.0964558919270833,627,".
"," from exploding as they cook ⟦.
⟧ 2. Combine the brat",history,True,False,outside_reviewed_claim_sources
60,594,11,16,539,0.037841796875,0.0,0.037841796875,-0.1086629231770833,11,",","

To cook brats ⟦,⟧  follow these steps:

1",history,True,False,outside_reviewed_claim_sources
107,641,11,16,616,0.275390625,0.0,0.275390625,0.237823486328125,19,4,"ly oil the grate.
 ⟦4⟧ . Cook the bratw",history,True,False,outside_reviewed_claim_sources
107,641,11,16,629,0.0712890625,0.00738525390625,0.06390380859375,0.026336669921875,369, for, the preheated grill ⟦ for⟧  10 to 14,history,True,False,outside_reviewed_claim_sources
107,641,11,16,617,0.053955078125,0.0,0.053955078125,0.016387939453125,13,.," oil the grate.
4 ⟦.⟧  Cook the bratwurst",history,False,False,outside_reviewed_claim_sources
21,555,11,17,545,0.349609375,0.1560872395833333,0.1935221354166666,0.066650390625,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
21,555,11,17,543,0.048583984375,0.0212809244791666,0.0273030598958333,-0.0995686848958333,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
26,560,11,17,545,0.21484375,0.0829264322916666,0.1319173177083333,-0.0450439453125,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
26,560,11,17,544,0.0830078125,0.0093180338541666,0.0736897786458333,-0.103271484375,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
26,560,11,17,542,0.05517578125,0.0,0.05517578125,-0.1217854817708333,7504, steps," brats, follow these ⟦ steps⟧ :

1. Prick",history,False,False,outside_reviewed_claim_sources
26,560,11,17,546,0.09912109375,0.0454915364583333,0.0536295572916666,-0.1233317057291666,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
81,615,11,17,600,0.12060546875,0.0195719401041666,0.1010335286458333,-0.00048828125,13,.," 20 minutes.
3 ⟦.⟧  Preheat a grill for",history,False,False,outside_reviewed_claim_sources
81,615,11,17,598,0.09716796875,0.0,0.09716796875,-0.0043538411458333,627,".
","15 to 20 minutes ⟦.
⟧ 3. Preheat a",history,True,True,outside_reviewed_claim_sources
81,615,11,17,604,0.1435546875,0.0655924479166666,0.0779622395833333,-0.0235595703125,40158, grill,3. Preheat a ⟦ grill⟧  for medium-high heat.,history,True,False,outside_reviewed_claim_sources
81,615,11,17,599,0.07666015625,0.0052897135416666,0.0713704427083333,-0.0301513671875,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
82,616,11,19,594,0.1298828125,0.0,0.1298828125,0.0347696940104166,311, to," and simmer for 15 ⟦ to⟧  20 minutes.
3",history,True,False,outside_reviewed_claim_sources
82,616,11,19,569,0.06494140625,0.0,0.06494140625,-0.0301717122395833,86,w,"2. Combine the brat ⟦w⟧ urst, onions, butter",history,True,False,outside_reviewed_claim_sources
82,616,11,19,595,0.04736328125,0.0,0.04736328125,-0.0477498372395833,220, ," simmer for 15 to ⟦ ⟧ 20 minutes.
3.",history,False,False,outside_reviewed_claim_sources
82,616,11,19,599,0.0673828125,0.0232747395833333,0.0441080729166666,-0.0510050455729166,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
82,616,11,19,543,0.041748046875,0.0,0.041748046875,-0.0533650716145833,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
48,582,12,17,565,0.1748046875,0.0272420247395833,0.1475626627604166,0.1016031901041666,13,.," as they cook.
2 ⟦.⟧  Combine the bratwurst",history,False,True,outside_reviewed_claim_sources
48,582,12,17,566,0.125,0.0620930989583333,0.0629069010416666,0.0169474283854166,47912, Combine," they cook.
2. ⟦ Combine⟧  the bratwurst,",history,False,False,outside_reviewed_claim_sources
48,582,12,17,564,0.0439453125,0.0,0.0439453125,-0.00201416015625,17,2," exploding as they cook.
 ⟦2⟧ . Combine the bratw",history,False,False,outside_reviewed_claim_sources
81,615,12,17,599,0.1884765625,0.0,0.1884765625,0.15069580078125,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
81,615,12,17,600,0.08984375,0.0058797200520833,0.0839640299479166,0.0461832682291666,13,.," 20 minutes.
3 ⟦.⟧  Preheat a grill for",history,False,False,outside_reviewed_claim_sources
81,615,12,17,545,0.041748046875,0.0,0.041748046875,0.00396728515625,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
26,560,12,18,545,0.1494140625,0.03662109375,0.11279296875,0.019775390625,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
26,560,12,18,546,0.1630859375,0.0865071614583333,0.0765787760416666,-0.0164388020833333,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
26,560,12,18,550,0.0277099609375,0.0,0.0277099609375,-0.0653076171875,86,w,. Prick the brat ⟦w⟧ urst with a fork to,history,True,False,outside_reviewed_claim_sources
28,562,12,18,545,0.1689453125,0.0711263020833333,0.0978190104166666,0.0085245768229166,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
28,562,12,18,546,0.1884765625,0.1028035481770833,0.0856730143229166,-0.0036214192708333,2394, Pr," these steps:

1. ⟦ Pr⟧ ick the bratwurst",history,True,False,outside_reviewed_claim_sources
28,562,12,18,544,0.0400390625,0.0087890625,0.03125,-0.05804443359375,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
48,582,12,18,564,0.1044921875,0.014404296875,0.090087890625,-0.00421142578125,17,2," exploding as they cook.
 ⟦2⟧ . Combine the bratw",history,False,False,outside_reviewed_claim_sources
48,582,12,18,565,0.142578125,0.0671793619791666,0.0753987630208333,-0.0189005533854166,13,.," as they cook.
2 ⟦.⟧  Combine the bratwurst",history,False,True,outside_reviewed_claim_sources
48,582,12,18,563,0.08740234375,0.0323079427083333,0.0550944010416666,-0.0392049153645833,627,".
"," from exploding as they cook ⟦.
⟧ 2. Combine the brat",history,True,False,outside_reviewed_claim_sources
81,615,12,28,604,0.361328125,0.05419921875,0.30712890625,0.2351888020833333,40158, grill,3. Preheat a ⟦ grill⟧  for medium-high heat.,history,True,False,outside_reviewed_claim_sources
75,609,14,10,599,0.42578125,0.1409505208333333,0.2848307291666666,0.1005045572916666,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
75,609,14,10,594,0.036376953125,0.0,0.036376953125,-0.14794921875,311, to," and simmer for 15 ⟦ to⟧  20 minutes.
3",history,True,False,outside_reviewed_claim_sources
81,615,14,10,599,0.484375,0.0496826171875,0.4346923828125,0.2698974609375,18,3," to 20 minutes.
 ⟦3⟧ . Preheat a grill",history,True,False,outside_reviewed_claim_sources
81,615,14,10,568,0.083984375,0.0,0.083984375,-0.080810546875,117845, brat,".
2. Combine the ⟦ brat⟧ wurst, onions,",history,False,False,outside_reviewed_claim_sources
81,615,14,10,600,0.10986328125,0.0288492838541666,0.0810139973958333,-0.0837809244791666,13,.," 20 minutes.
3 ⟦.⟧  Preheat a grill for",history,False,False,outside_reviewed_claim_sources
5,539,14,11,534,0.3125,0.1591796875,0.1533203125,0.0964558919270833,271,"

",":<|eot_id|><|start_header_id|>assistant<|end_header_id|> ⟦

⟧ To cook brats,",prompt,False,False,outside_reviewed_claim_sources
5,539,14,11,532,0.1005859375,0.023681640625,0.076904296875,0.0200398763020833,78191,assistant,".""
output:<|eot_id|><|start_header_id|> ⟦assistant⟧ <|end_header_id|>

To cook br",prompt,False,False,outside_reviewed_claim_sources
28,562,14,11,545,0.2119140625,0.0550130208333333,0.1569010416666666,-0.023193359375,13,.," follow these steps:

1 ⟦.⟧  Prick the bratw",history,False,False,outside_reviewed_claim_sources
28,562,14,11,543,0.09619140625,0.0203450520833333,0.0758463541666666,-0.1042480468749999,1473,":

","ats, follow these steps ⟦:

⟧ 1. Prick the",history,True,False,outside_reviewed_claim_sources
28,562,14,11,544,0.1083984375,0.0481770833333333,0.0602213541666666,-0.119873046875,16,1,", follow these steps:

 ⟦1⟧ . Prick the brat",history,False,False,outside_reviewed_claim_sources
28,562,14,11,539,0.058349609375,0.0,0.058349609375,-0.1217447916666666,11,",","

To cook brats ⟦,⟧  follow these steps:

1",history,True,False,outside_reviewed_claim_sources
